Post_ID,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Engagement_Rate,Viral_Score,Viral_Level,Is_High_Viral
POST_03229,Instagram,Carousel,Education,1561,215,233,32089,704,1.39,60.00584567420108,Moderate,False
POST_01024,YouTube,Short,Fashion,6067,609,1997,524764,4677,2.02,81.70146137787056,Very High,True
POST_03884,Instagram,Story,Food,2457,68,254,44281,965,1.0,69.01208106001559,High,True
POST_03333,Instagram,Carousel,Gaming,1654,112,36,12634,53,0.43,11.936866718628213,Low,False
POST_01892,Twitter,Poll,Food,1531,20,863,26992,329,0.67,43.22434607645875,Low,False
POST_02634,Instagram,Carousel,Lifestyle,9805,81,201,14206,440,3.01,55.47739672642245,Moderate,False
POST_02072,Facebook,Post,Entertainment,4977,326,180,64003,374,4.35,44.2530487804878,Low,False
POST_03927,Facebook,Video,Lifestyle,1997,329,216,78932,115,0.66,28.46290650406504,Low,False
POST_02945,TikTok,Stitch,Education,31930,1736,3092,254212,699,28.52,50.138522427440634,Moderate,False
POST_02824,Instagram,Story,Gaming,9955,265,236,47744,492,5.53,67.15120810600155,High,True
POST_03225,Instagram,Carousel,Entertainment,4028,354,38,32902,956,1.61,54.92400623538581,Moderate,False
POST_00494,Instagram,Photo,Fitness,4140,19,161,31424,990,1.05,60.29033515198753,Moderate,False
POST_00652,Facebook,Post,Education,1206,269,673,4247,450,25.76,55.99847560975609,Moderate,False
POST_00212,LinkedIn,Document,Business,1101,84,468,1230,61,0.84,56.394422310756966,Moderate,False
POST_04010,Instagram,Photo,Technology,5649,369,271,4758,964,2.5,84.93764614185501,Very High,True
POST_00120,Facebook,Story,Business,6005,388,803,71307,744,1.67,86.72510162601625,Very High,True
POST_04347,TikTok,Video,Food,43382,150,4740,45725,402,26.91,50.70910290237467,Moderate,False
POST_02022,Facebook,Video,Gaming,306,204,218,38171,82,0.23,19.509654471544714,Low,False
POST_03379,Instagram,Photo,Gaming,390,283,202,38680,807,0.29,60.77552611067809,Moderate,False
POST_02538,Instagram,Carousel,Travel,1490,27,64,12089,489,2.57,26.703039750584566,Low,False
POST_00665,Instagram,Story,Food,2884,287,250,10886,490,1.02,59.25370226032736,Moderate,False
POST_03066,Twitter,Thread,Travel,2864,60,1683,10515,230,80.0,57.24094567404426,Moderate,False
POST_04691,Twitter,Poll,Lifestyle,323,159,273,16018,499,0.29,48.9612676056338,Low,False
POST_02968,Facebook,Video,Fashion,7157,23,643,68668,640,1.78,65.03048780487804,High,True
POST_04871,Twitter,Tweet,Food,3509,43,649,35620,48,1.7,27.245975855130784,Low,False
POST_03171,LinkedIn,Document,Technology,1321,76,492,29426,130,9.42,67.40039840637449,High,True
POST_02046,LinkedIn,Post,Entertainment,491,24,413,6921,20,46.52,36.10557768924302,Low,False
POST_02357,YouTube,Live,Gaming,9873,62,1137,992543,3737,2.78,54.692066805845506,Moderate,False
POST_00761,Instagram,Photo,Sports,8031,265,114,13193,995,2.85,68.83086515978177,High,True
POST_02445,Twitter,Thread,Health,2855,168,667,37392,304,7.38,49.82142857142857,Low,False
POST_01912,TikTok,Duet,Fashion,18640,1810,4575,212113,1211,12.46,64.90765171503958,High,True
POST_00685,YouTube,Community Post,Education,5104,921,32,881520,1801,1.58,31.14300626304801,Low,False
POST_02504,YouTube,Live,Technology,9899,909,616,342016,2596,3.14,51.21085594989562,Moderate,False
POST_03455,YouTube,Short,Lifestyle,4914,465,148,415556,2359,1.71,30.13048016701461,Low,False
POST_00990,TikTok,Stitch,Technology,5415,1295,1325,230648,1256,2.31,33.90171503957784,Low,False
POST_03501,Twitter,Tweet,Travel,4099,282,887,11988,200,1.17,55.14587525150905,Moderate,False
POST_03304,Twitter,Poll,Lifestyle,1025,167,400,59147,32,0.38,20.77464788732394,Low,False
POST_03989,Twitter,Tweet,Lifestyle,4852,165,930,55285,283,6.6,58.46327967806842,Moderate,False
POST_04615,Instagram,Photo,Technology,9754,135,82,28514,68,7.14,30.871005455962585,Low,False
POST_00468,TikTok,Stitch,Business,41576,627,1321,340732,661,64.51,31.33245382585752,Low,False
POST_00912,Twitter,Retweet,Travel,1928,152,1745,84710,493,2.36,78.96881287726359,Very High,True
POST_00881,Instagram,Story,Fashion,5133,202,48,43223,766,1.38,45.984021823850355,Low,False
POST_00048,Facebook,Story,Technology,2380,31,474,61004,84,4.42,25.630081300813007,Low,False
POST_01015,LinkedIn,Article,Education,546,95,443,8602,50,0.69,50.60756972111553,Moderate,False
POST_00917,Twitter,Poll,Technology,1985,150,603,27015,12,35.96,24.924547283702207,Low,False
POST_03130,TikTok,Stitch,Food,33089,746,3957,217151,1437,91.22,58.568601583113455,Moderate,False
POST_04951,Twitter,Thread,Business,2374,77,1050,1059,390,1.15,56.45875251509054,Moderate,False
POST_00132,Instagram,Carousel,Technology,4005,414,236,7305,414,2.11,59.810989867498044,Moderate,False
POST_03979,Instagram,Carousel,Fitness,6911,36,75,49902,459,1.97,35.92556508183944,Low,False
POST_01480,Twitter,Poll,Sports,2084,224,1322,40305,314,0.75,63.420523138833,Moderate,False
POST_02029,Twitter,Thread,Lifestyle,3672,187,1707,15028,496,1.74,85.397384305835,Very High,True
POST_01532,Facebook,Video,Lifestyle,3419,348,636,10258,144,2.75,48.20884146341463,Low,False
POST_02871,TikTok,Duet,Education,17379,1186,3773,201012,1826,8.87,61.46437994722955,Moderate,False
POST_00047,Twitter,Tweet,Technology,3696,219,1306,31048,491,3.62,80.03269617706236,Very High,True
POST_01101,Instagram,Carousel,Business,6397,481,150,6718,389,6.93,55.11496492595479,Moderate,False
POST_00253,TikTok,Video,Technology,23565,245,2229,91569,2885,28.1,57.65831134564643,Moderate,False
POST_03383,Instagram,Reel,Sports,5604,111,9,42661,251,2.72,21.247077162899455,Low,False
POST_01995,TikTok,Duet,Health,1244,1989,2719,358807,2918,1.24,68.17941952506597,High,True
POST_01737,Twitter,Poll,Fashion,2793,62,1391,43078,334,1.19,59.5397384305835,Moderate,False
POST_04143,Instagram,Reel,Travel,9777,178,53,27123,299,13.14,36.373733437256426,Low,False
POST_03009,LinkedIn,Article,Business,337,41,179,19315,236,0.35,45.04980079681275,Low,False
POST_01890,YouTube,Community Post,Sports,14186,101,290,96341,4664,3.41,50.32881002087682,Moderate,False
POST_00565,Twitter,Tweet,Fitness,2757,28,1148,49408,312,1.3,51.52665995975855,Moderate,False
POST_02589,Instagram,Story,Gaming,1817,105,163,29792,444,0.82,40.25915822291504,Low,False
POST_02192,YouTube,Short,Sports,4714,186,1995,406255,4221,1.9,70.65762004175366,High,True
POST_01557,Facebook,Story,Fitness,5310,142,497,4459,538,1.76,56.796239837398375,Moderate,False
POST_02174,TikTok,Video,Fashion,39565,1083,2179,396313,279,13.0,36.89973614775725,Low,False
POST_00541,YouTube,Video,Food,17477,582,1004,50966,2214,6.84,56.283924843423804,Moderate,False
POST_00954,YouTube,Video,Fitness,2421,929,1262,23205,3687,1.28,64.4572025052192,High,True
POST_04568,Instagram,Story,Health,4068,207,12,7574,668,2.85,37.27591582229151,Low,False
POST_03792,Instagram,Reel,Technology,3582,116,216,5334,751,1.91,60.379968823070925,Moderate,False
POST_01399,Facebook,Video,Fashion,2443,219,467,23355,720,0.75,60.764735772357724,Moderate,False
POST_01153,LinkedIn,Article,Food,125,88,319,17637,44,0.44,36.08565737051793,Low,False
POST_00836,Twitter,Thread,Fashion,1791,167,1727,98449,56,1.6,48.28470824949698,Low,False
POST_02274,LinkedIn,Article,Fashion,1704,27,86,10748,280,0.58,54.218127490039834,Moderate,False
POST_03148,LinkedIn,Document,Technology,1734,44,435,17686,193,0.74,70.0597609561753,High,True
POST_03558,Facebook,Live,Food,248,7,915,26102,714,0.86,64.39786585365853,High,True
POST_01083,Twitter,Poll,Food,2386,129,372,1366,292,1.21,40.55835010060362,Low,False
POST_00525,TikTok,Duet,Technology,344,30,413,182561,1036,0.16,14.492084432717679,Low,False
POST_03318,Instagram,Carousel,Technology,1539,300,288,24574,346,2.93,56.54520654715511,Moderate,False
POST_01765,Instagram,Reel,Business,6691,92,204,20136,821,2.58,65.12665627435696,High,True
POST_00356,Facebook,Post,Entertainment,7129,232,111,16548,727,3.49,57.703252032520325,Moderate,False
POST_03714,Facebook,Post,Food,816,298,844,51850,537,0.49,66.05945121951218,High,True
POST_01937,Twitter,Thread,Lifestyle,161,146,796,62684,446,0.28,52.645875251509054,Moderate,False
POST_02617,Twitter,Retweet,Technology,2625,17,1964,94639,213,1.15,57.925050301810856,Moderate,False
POST_01313,Facebook,Live,Health,3620,114,52,58971,40,1.25,14.291158536585364,Low,False
POST_03388,Facebook,Story,Gaming,7501,75,396,74889,271,1.66,42.79471544715447,Low,False
POST_01627,Instagram,Carousel,Lifestyle,4166,320,53,22441,432,1.18,37.15900233826967,Low,False
POST_00012,YouTube,Short,Health,2310,904,491,722243,185,1.27,26.007306889352815,Low,False
POST_03734,Facebook,Story,Technology,7835,338,388,21246,323,9.63,55.03556910569105,Moderate,False
POST_01776,Twitter,Tweet,Sports,4888,243,1415,37498,274,6.83,70.81740442655935,High,True
POST_04562,Twitter,Retweet,Fitness,1080,245,47,48112,18,0.34,17.42454728370221,Low,False
POST_00334,Instagram,Carousel,Fashion,8417,215,260,38134,933,2.11,81.8082618862042,Very High,True
POST_02052,Facebook,Live,Technology,5191,224,712,63039,17,3.98,44.16158536585366,Low,False
POST_02124,Twitter,Poll,Fitness,3310,144,1343,99737,397,3.01,68.47082494969818,High,True
POST_03259,Twitter,Retweet,Food,3179,105,835,94518,467,18.31,62.46730382293764,Moderate,False
POST_02089,TikTok,Stitch,Sports,36105,155,1325,21350,1622,53.73,38.41688654353562,Low,False
POST_02047,Instagram,Story,Fitness,4501,322,88,26166,868,2.17,57.46297739672641,Moderate,False
POST_02400,Facebook,Live,Travel,5410,136,977,37001,575,1.49,75.0660569105691,High,True
POST_00440,Instagram,Carousel,Gaming,5341,227,218,28392,345,4.22,51.915432579890876,Moderate,False
POST_01827,Instagram,Reel,Health,7516,252,298,46532,973,7.1,88.02416212003118,Very High,True
POST_01540,Facebook,Video,Food,4355,170,813,61387,367,2.67,58.8719512195122,Moderate,False
POST_03031,Instagram,Story,Gaming,5902,80,228,13764,597,25.15,58.65159781761496,Moderate,False
POST_04985,Facebook,Story,Gaming,3150,379,36,1826,385,0.86,37.944613821138205,Low,False
POST_01455,Instagram,Photo,Business,77,140,242,9547,963,0.17,65.87685113016369,High,True
POST_02843,YouTube,Short,Business,9545,136,402,980424,3604,2.27,41.17432150313152,Low,False
POST_03596,Facebook,Video,Education,384,203,969,41299,375,1.55,58.546747967479675,Moderate,False
POST_01061,TikTok,Duet,Lifestyle,27373,1799,1560,135223,2507,14.67,60.214379947229546,Moderate,False
POST_04446,YouTube,Live,Education,11590,65,982,444318,3626,6.56,52.390396659707726,Moderate,False
POST_02092,YouTube,Short,Fashion,12046,57,127,46420,155,60.74,13.09498956158664,Low,False
POST_04309,TikTok,Duet,Entertainment,13993,1516,2779,496578,820,5.68,42.77704485488126,Low,False
POST_00304,Facebook,Story,Food,125,386,286,3169,403,0.16,43.125,Low,False
POST_01538,LinkedIn,Document,Technology,1110,56,113,15696,174,0.35,41.86752988047808,Low,False
POST_00848,YouTube,Community Post,Health,18885,294,429,877882,2844,5.37,46.94154488517746,Low,False
POST_03002,TikTok,Duet,Business,30501,773,2329,142702,2551,606.44,59.83179419525065,Moderate,False
POST_02730,Facebook,Story,Entertainment,2587,167,281,31776,139,0.8,27.240853658536583,Low,False
POST_04903,Instagram,Reel,Fitness,4042,455,283,28733,737,1.31,78.34762275915823,Very High,True
POST_04378,TikTok,Stitch,Business,11019,970,3355,450014,645,3.95,39.68337730870712,Low,False
POST_03904,Twitter,Poll,Technology,1790,281,1357,90976,110,0.71,51.1996981891348,Moderate,False
POST_02935,LinkedIn,Article,Travel,824,98,407,12944,166,0.54,63.251992031872504,Moderate,False
POST_01362,Instagram,Reel,Education,8822,313,225,8815,957,1092.18,82.25253312548713,Very High,True
POST_02974,LinkedIn,Document,Sports,276,25,444,12747,159,1.01,54.3227091633466,Moderate,False
POST_00130,Facebook,Video,Entertainment,5607,69,424,45445,639,2.93,56.33384146341462,Moderate,False
POST_01781,Instagram,Photo,Fitness,6608,116,292,6114,109,6.18,51.51013250194856,Moderate,False
POST_02706,TikTok,Stitch,Education,41863,669,2386,345047,1526,16.39,50.58047493403694,Moderate,False
POST_04710,Facebook,Live,Fashion,3108,186,120,65241,30,1.04,17.809959349593495,Low,False
POST_04445,Twitter,Retweet,Business,2149,17,905,83112,215,0.79,37.69114688128773,Low,False
POST_03512,Instagram,Carousel,Technology,1999,85,145,23463,17,0.68,23.326188620420886,Low,False
POST_03424,Instagram,Photo,Education,8935,163,288,7317,272,2.26,60.99571317225254,Moderate,False
POST_04860,TikTok,Duet,Travel,47929,1925,2456,175927,1854,189.55,67.60554089709761,High,True
POST_03701,Facebook,Post,Fitness,6737,21,329,4988,780,579.48,59.072662601626014,Moderate,False
POST_01641,Facebook,Story,Gaming,1572,307,698,78732,331,5.71,53.516260162601625,Moderate,False
POST_03262,Facebook,Video,Travel,457,369,347,40058,103,0.46,31.656504065040647,Low,False
POST_02466,Instagram,Carousel,Entertainment,2937,439,27,15060,455,1.23,36.33476227591582,Low,False
POST_02632,LinkedIn,Document,Health,543,17,213,6279,239,0.84,47.49003984063745,Low,False
POST_02956,LinkedIn,Post,Fitness,1400,7,485,3359,117,6.71,59.38247011952191,Moderate,False
POST_03903,YouTube,Live,Health,16119,863,1139,108620,1402,71.93,55.913361169102295,Moderate,False
POST_01006,LinkedIn,Article,Lifestyle,1843,30,144,17209,187,0.42,48.710159362549796,Low,False
POST_04917,Twitter,Tweet,Travel,3902,153,491,4207,79,1.53,34.19265593561368,Low,False
POST_01283,Facebook,Story,Health,3081,206,116,52324,265,1.05,28.577235772357724,Low,False
POST_04366,LinkedIn,Article,Fitness,1603,143,423,7973,145,0.77,72.68924302788845,High,True
POST_02770,LinkedIn,Document,Health,1340,106,346,5234,125,0.58,58.49601593625498,Moderate,False
POST_00191,Instagram,Carousel,Fitness,9431,297,69,28373,179,15.12,37.52922837100545,Low,False
POST_02765,Instagram,Story,Technology,284,73,99,17883,320,0.15,24.924006235385814,Low,False
POST_00055,Facebook,Video,Gaming,288,309,851,73967,253,2.61,52.67530487804878,Moderate,False
POST_00353,LinkedIn,Article,Food,1357,90,133,9212,34,0.9,31.42430278884462,Low,False
POST_00313,Instagram,Carousel,Gaming,5046,225,118,26169,907,6.93,60.085736554949335,Moderate,False
POST_03593,Facebook,Story,Entertainment,198,70,11,76262,139,0.07,9.63160569105691,Low,False
POST_02162,Facebook,Post,Entertainment,2557,379,771,34543,16,0.88,46.74288617886179,Low,False
POST_04835,Facebook,Live,Sports,2316,194,131,18125,548,0.96,40.16260162601626,Low,False
POST_03461,Twitter,Tweet,Sports,4681,260,355,50179,371,1.14,58.596579476861166,Moderate,False
POST_00704,Instagram,Photo,Gaming,9678,435,64,18254,914,12.12,66.84528448947779,High,True
POST_02295,Instagram,Carousel,Technology,1994,422,55,22751,132,2.12,26.895946999220577,Low,False
POST_00914,Twitter,Poll,Fitness,1108,3,1160,27957,36,0.46,26.169517102615693,Low,False
POST_02516,YouTube,Live,Education,19617,383,323,665990,3831,5.57,52.875782881002074,Moderate,False
POST_01319,Instagram,Photo,Gaming,3781,188,228,28951,557,1.87,57.3012470771629,Moderate,False
POST_00883,Instagram,Photo,Travel,4931,344,262,24564,95,1.48,51.77318784099766,Moderate,False
POST_02831,Facebook,Post,Travel,6636,291,279,78638,48,3.12,35.24136178861789,Low,False
POST_00381,Instagram,Photo,Sports,9647,70,6,28240,874,6.99,47.67731878409977,Low,False
POST_03804,YouTube,Community Post,Technology,2855,625,1121,264367,3362,1.46,55.610647181628394,Moderate,False
POST_01185,Instagram,Photo,Fashion,6106,155,134,40762,194,3.34,36.42439594699921,Low,False
POST_01224,YouTube,Short,Lifestyle,17462,923,1496,812089,795,11.2,59.06576200417535,Moderate,False
POST_01056,Twitter,Retweet,Business,3218,176,1162,55337,397,1.47,66.69265593561369,High,True
POST_03466,LinkedIn,Post,Technology,131,126,355,532,95,0.27,49.35756972111554,Low,False
POST_04582,Twitter,Retweet,Business,2427,270,328,40237,79,1.18,32.21076458752515,Low,False
POST_04326,YouTube,Community Post,Health,3679,603,13,376561,1083,1.51,19.92171189979123,Low,False
POST_02167,Facebook,Post,Fashion,5595,76,100,13260,413,5.99,34.7459349593496,Low,False
POST_00422,TikTok,Video,Food,20754,1932,1428,47903,2338,6.14,56.48746701846965,Moderate,False
POST_02097,Facebook,Story,Technology,4440,306,905,72718,734,1.89,84.1310975609756,Very High,True
POST_03895,LinkedIn,Poll,Travel,560,143,376,5045,64,24.43,52.64940239043825,Moderate,False
POST_04391,Instagram,Story,Technology,5848,250,246,47387,924,15.2,77.26422447388931,Very High,True
POST_03170,Twitter,Thread,Technology,4997,20,114,19936,38,4.74,20.1056338028169,Low,False
POST_03381,Twitter,Poll,Health,1262,161,509,85076,242,1.99,37.72887323943662,Low,False
POST_04886,TikTok,Stitch,Travel,35203,1145,1745,210914,1939,11.1,52.32519788918205,Moderate,False
POST_01717,Instagram,Carousel,Health,8196,69,191,8270,959,2.95,70.26500389711613,High,True
POST_02156,Instagram,Carousel,Sports,3577,263,271,18372,43,10.68,46.53156664068588,Low,False
POST_04933,YouTube,Live,Lifestyle,9554,53,1485,861675,4803,2.86,67.42693110647183,High,True
POST_03882,LinkedIn,Poll,Education,1675,16,15,11891,64,0.74,23.35159362549801,Low,False
POST_01385,LinkedIn,Poll,Entertainment,1542,60,75,20004,275,3.76,54.417330677290835,Moderate,False
POST_01698,Instagram,Carousel,Lifestyle,9689,473,113,6691,444,3.45,57.279812938425565,Moderate,False
POST_04302,YouTube,Live,Fashion,17071,215,1130,281372,66,8.38,36.69102296450939,Low,False
POST_04567,Twitter,Retweet,Gaming,2620,107,590,15907,302,0.69,44.758551307847085,Low,False
POST_03221,Facebook,Video,Lifestyle,4870,211,54,24412,250,2.41,29.4359756097561,Low,False
POST_01570,Facebook,Story,Travel,6526,303,95,37575,421,3.18,44.89075203252032,Low,False
POST_04318,Instagram,Photo,Gaming,3536,103,171,19633,627,2.23,50.615744349181604,Moderate,False
POST_03610,YouTube,Community Post,Fitness,19698,17,1937,45561,2313,36.81,65.68893528183716,High,True
POST_03569,TikTok,Duet,Travel,45574,547,3674,41388,2489,15.46,71.16754617414247,High,True
POST_01081,TikTok,Stitch,Health,14770,1880,4748,462391,624,4.37,57.75065963060686,Moderate,False
POST_01938,TikTok,Video,Fashion,27426,1323,1734,268279,2311,18.29,55.547493403693935,Moderate,False
POST_02627,Instagram,Reel,Lifestyle,7314,51,192,25215,624,1.71,56.843335931410756,Moderate,False
POST_04742,Instagram,Photo,Travel,7844,23,36,49699,754,2.67,42.56625097427903,Low,False
POST_03268,Facebook,Video,Gaming,205,31,681,75845,484,1.48,47.15701219512195,Low,False
POST_04256,LinkedIn,Poll,Fashion,1699,37,206,24167,21,1.94,32.25099601593626,Low,False
POST_02118,Facebook,Post,Food,6226,175,951,76325,386,151.62,68.38922764227642,High,True
POST_03850,Instagram,Story,Education,721,257,90,2130,281,0.27,28.778254091971938,Low,False
POST_03136,Facebook,Post,Food,7304,90,976,3503,378,1.83,67.6930894308943,High,True
POST_04034,YouTube,Video,Business,17443,48,1767,469908,4663,8.92,77.42693110647181,Very High,True
